"id","name","group","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"1073821262","воинский","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"1073801839","виновен","ПРИЛАГАТЕЛЬНОЕ","7","2","3","1","0","0","1","1"
"1073928085","сношении","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"1073927323","лилии","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","2","1","1","1","0"
"1073949166","отвечала","ГЛАГОЛ","0","6","4","0","0","1","2","0"
"1073800480","таковых","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","0","1","6","4"
"1073949500","умирал","ГЛАГОЛ","0","2","0","1","1","0","0","0"
"1073907251","дору","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","2","0","0"
"1073957409","подавайте","ГЛАГОЛ","1","0","0","0","0","0","1","1"
"1073946211","устремил","ГЛАГОЛ","0","1","1","0","0","0","0","0"
"1073792030","вскоре","НАРЕЧИЕ","1","1","2","2","0","4","12","4"
"1073801019","готового","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"1073946895","поглотит","ГЛАГОЛ","1","0","0","1","0","0","0","0"
"1073957125","плакала","ГЛАГОЛ","1","6","1","0","0","1","1","0"
"1073884203","авраам","СУЩЕСТВИТЕЛЬНОЕ","66","0","3","0","3","5","15","7"
"1073948554","располагает","ГЛАГОЛ","0","0","1","1","0","0","0","0"
"1073800594","искреннее","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"1073960697","склоню","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"1073949322","презирайте","ГЛАГОЛ","0","0","0","0","0","1","0","0"
"1073908437","жемчужины","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"1073928084","сновидениями","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"1073882040","коне","СУЩЕСТВИТЕЛЬНОЕ","0","2","1","0","0","2","0","2"
"1073927808","негодованием","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","3","0","0"
"1073914270","медь","СУЩЕСТВИТЕЛЬНОЕ","5","2","5","1","9","5","0","1"
"1073802086","коварное","ПРИЛАГАТЕЛЬНОЕ","0","0","0","2","0","0","0","0"
"1073909157","пяты","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"1073899918","пророка","СУЩЕСТВИТЕЛЬНОЕ","0","20","15","2","20","30","15","1"
"1073875979","триста","ЧИСЛИТЕЛЬНОЕ","12","13","32","0","2","7","2","0"
"1073760343","ездить","ИНФИНИТИВ","0","0","1","0","0","1","0","0"
"1073955238","вынуждает","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"1073928044","рыданием","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073812227","ночном","ПРИЛАГАТЕЛЬНОЕ","1","0","1","0","0","2","0","0"
"1073885642","каин","СУЩЕСТВИТЕЛЬНОЕ","9","1","0","0","0","0","1","1"
"1073818052","дальняя","ПРИЛАГАТЕЛЬНОЕ","0","1","0","0","0","0","0","0"
"1073878074","ребра","СУЩЕСТВИТЕЛЬНОЕ","1","0","0","0","0","0","0","0"
"1073928077","смирения","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073900205","язычник","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073882172","юноши","СУЩЕСТВИТЕЛЬНОЕ","0","4","7","3","11","11","6","0"
"1073800815","крепкими","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","1","4","0","0"
"1073958670","сею","ГЛАГОЛ","1","6","3","0","0","1","1","1"
"1073933551","множестве","СУЩЕСТВИТЕЛЬНОЕ","1","3","9","7","6","4","3","0"
"1073957790","воротились","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"1073800797","быстрых","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","2","1","0","0"
"1073801587","вечен","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073800857","слабейшее","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073923530","тревоге","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073956052","смеем","ГЛАГОЛ","0","0","0","0","0","0","0","1"
"1073883635","дому","СУЩЕСТВИТЕЛЬНОЕ","7","34","20","3","37","8","6","2"
"1073800236","благого","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","1"
"1073932281","подобия","СУЩЕСТВИТЕЛЬНОЕ","0","2","1","0","1","1","0","0"
"1073908487","плат","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"1073966570","изменяется","ГЛАГОЛ","0","0","0","3","0","1","0","0"
"1073800732","сыт","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073801834","взаимное","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073884285","даниил","СУЩЕСТВИТЕЛЬНОЕ","0","0","2","0","2","59","0","0"
"1073966494","возвращаюсь","ГЛАГОЛ","0","1","0","1","0","0","0","0"
"1073946681","выведи","ГЛАГОЛ","7","5","0","4","1","1","0","0"
"1073957775","суетится","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"1073957794","посмеются","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"1073947871","ударит","ГЛАГОЛ","10","0","0","0","0","1","0","0"
"1073933742","божествах","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"1073882785","после","СУЩЕСТВИТЕЛЬНОЕ","73","83","60","26","47","97","52","24"
"1073977720","сговоритесь","ГЛАГОЛ","0","0","1","0","0","0","0","0"
"1073962793","встретился","ГЛАГОЛ","3","4","0","0","0","0","0","0"
"1073807991","одето","ПРИЛАГАТЕЛЬНОЕ","0","0","1","0","0","0","0","0"
"1073962264","вела","ГЛАГОЛ","0","0","1","1","1","0","0","0"
"1073949482","угрожает","ГЛАГОЛ","0","1","0","0","0","0","1","0"
"1073949476","убирай","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"1073742279","ничем","МЕСТОИМ_СУЩ","1","1","0","1","1","1","4","2"
"1073883632","мужчин","СУЩЕСТВИТЕЛЬНОЕ","3","3","3","0","3","1","5","0"
"1073964224","беседовал","ГЛАГОЛ","0","0","0","0","1","0","4","0"
"1073757183","отнести","ИНФИНИТИВ","0","0","3","0","0","2","0","0"
"1073878202","дыме","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073899428","остатку","СУЩЕСТВИТЕЛЬНОЕ","0","0","1","0","1","2","0","0"
"1073827960","привязанный","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073945188","продают","ГЛАГОЛ","1","0","0","0","1","1","0","0"
"1073945935","дошло","ГЛАГОЛ","1","1","4","0","1","4","1","0"
"1073946337","остановит","ГЛАГОЛ","0","0","1","0","0","1","0","0"
"1073775070","побыть","ИНФИНИТИВ","0","0","0","0","0","0","2","0"
"1073890491","перста","СУЩЕСТВИТЕЛЬНОЕ","4","0","0","0","1","0","2","0"
"1073882580","кудри","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","2","0","0","0","0"
"1073887799","трепете","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","2","4","1"
"1073957491","стащим","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"1073887266","запоры","СУЩЕСТВИТЕЛЬНОЕ","0","1","1","0","4","2","0","0"
