"id","name","group","ЧАСТИЦА","МЕСТОИМ_СУЩ","БЕЗЛИЧ_ГЛАГОЛ","СУЩЕСТВИТЕЛЬНОЕ","СОЮЗ","ЧИСЛИТЕЛЬНОЕ","ПРИЛАГАТЕЛЬНОЕ","МЕСТОИМЕНИЕ","ВВОДНОЕ","ИНФИНИТИВ","ПРЕДЛОГ","ПОСЛЕЛОГ","ГЛАГОЛ","НАРЕЧИЕ","ДЕЕПРИЧАСТИЕ"
"15731","радуйтесь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0"
"15732","радушно","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15733","радуюсь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15734","радуют","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15735","радуются","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0"
"15736","радуясь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"15737","раз","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0"
"15738","раза","Старый завет","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0"
"15739","разбегается","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15740","разбегутся","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15741","разбежалась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15742","разбежались","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0"
"15743","разбежалось","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15744","разбежитесь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15745","разбей","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15746","разбейте","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15747","разбил","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0"
"15748","разбила","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15749","разбили","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0"
"15750","разбились","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15751","разбился","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15752","разбирает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15753","разбирал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15754","разбирать","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15755","разбирают","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15756","разбит","Старый завет","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"15757","разбито","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15758","разбитое","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15759","разбитому","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15760","разбиты","Старый завет","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0"
"15761","разбитые","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15762","разбитый","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15763","разбить","Старый завет","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"15764","разбиться","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15765","разбогатеть","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15766","разбойник","Старый завет","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"15767","разбойниками","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15768","разбойники","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15769","разбойников","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15770","разбойнику","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15771","разбросан","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15772","разбросанный","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15773","разбросаны","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15774","разбуди","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15775","разбудила","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15776","разбудили","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15777","разбудить","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15778","разбудят","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15779","развалились","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15780","развалился","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15781","развалин","Старый завет","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0"
"15782","развалинам","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15783","развалинами","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15784","развалинах","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15785","развалиною","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15786","развалины","Старый завет","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0"
"15787","разве","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0"
"15788","разведать","Старый завет","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"15789","разведи","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15790","разведут","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15791","развей","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15792","развернул","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15793","развестись","Старый завет","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"15794","развеять","Старый завет","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"15795","разводит","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15796","разводите","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15797","разводить","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15798","разводят","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15799","разврат","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15800","разврата","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15801","развратом","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15802","разврату","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15803","развяжи","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15804","развязал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15805","развязала","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15806","разгадаешь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15807","разгадал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15808","разгадала","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15809","разгадаю","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15810","разглядите","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15811","разговаривал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"15812","разговаривали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15813","разговаривать","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15814","разговаривают","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15815","разговор","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15816","разговора","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15817","разговоре","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15818","разговором","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15819","разгорались","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15820","разгорелась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15821","разгорелись","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15822","разгорелось","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15823","разгорелся","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15824","разгорится","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15825","разгрома","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15826","раздавай","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15827","раздавал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15828","раздавали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15829","раздавалось","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15830","раздавался","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15831","раздавать","Старый завет","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"15832","раздавит","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15833","раздавить","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15834","раздавшиеся","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15835","раздались","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15836","раздался","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15837","раздастся","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15838","раздают","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15839","раздел","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15840","раздела","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15841","разделе","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15842","разделена","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15843","разделение","Старый завет","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"15844","разделению","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15845","разделено","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15846","разделены","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15847","раздели","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0"
"15848","разделил","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0"
"15849","разделила","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15850","разделилась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15851","разделили","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"15852","разделилось","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15853","разделился","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15854","разделит","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15855","разделите","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"15856","разделится","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15857","разделить","Старый завет","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0"
"15858","разделишь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15859","разделю","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15860","разделяет","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15861","разделяли","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15862","разделят","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15863","разделять","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15864","раздражаем","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15865","раздражает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15866","раздражай","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15867","раздражал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15868","раздражала","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15869","раздражали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"15870","раздражать","Старый завет","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"15871","раздражении","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15872","раздражены","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15873","раздумали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15874","разжечь","Старый завет","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"15875","разинули","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15876","разлетаются","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15877","разлетелись","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15878","разлилась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15879","различает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15880","различайте","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15881","различать","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15882","различие","Старый завет","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"15883","различить","Старый завет","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15884","различия","Старый завет","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"15885","различными","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15886","различных","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15887","различу","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15888","разложат","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15889","разложенных","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15890","разложены","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15891","разложил","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15892","разложили","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15893","разложит","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15894","разложите","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15895","разложу","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15896","размеру","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15897","размеры","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15898","размножение","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15899","размышление","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15900","размышлением","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15901","размышлении","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15902","размышлений","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15903","размышлению","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15904","размышления","Старый завет","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0"
"15905","размышляет","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15906","размышляй","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"15907","размышлял","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15908","размышляли","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15909","размышлять","Старый завет","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"15910","размышляю","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"15911","размышляют","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15912","размышляя","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"15913","разнеслась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15914","разницу","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15915","разногласие","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15916","разнообразие","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15917","разнообразна","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15918","разнообразных","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15919","разноцветная","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15920","разноцветную","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15921","разноцветные","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15922","разноцветными","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15923","разные","Старый завет","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"15924","разным","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15925","разными","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15926","разных","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15927","разобьют","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15928","разобьются","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15929","разогнали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15930","разойдутся","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15931","разом","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"15932","разорвал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15933","разорвалась","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15934","разорвали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15935","разорву","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15936","разорение","Старый завет","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"15937","разорением","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15938","разорении","Старый завет","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"15939","разорения","Старый завет","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"15940","разошлись","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"15941","разработана","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15942","разрежь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15943","разрез","Старый завет","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"15944","разреза","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15945","разрезал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15946","разрезом","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15947","разрешает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15948","разрешаю","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15949","разрешение","Старый завет","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"15950","разрешения","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15951","разреши","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15952","разрешил","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"15953","разрешите","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15954","разрешить","Старый завет","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"15955","разрушает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"15956","разрушаете","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15957","разрушай","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15958","разрушайте","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15959","разрушал","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15960","разрушали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15961","разрушат","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15962","разрушать","Старый завет","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"15963","разрушают","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15964","разрушен","Старый завет","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"15965","разрушена","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15966","разрушение","Старый завет","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"15967","разрушении","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15968","разрушению","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15969","разрушения","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15970","разрушенное","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15971","разрушенные","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15972","разрушенный","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15973","разрушено","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15974","разрушены","Старый завет","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0"
"15975","разрушил","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0"
"15976","разрушили","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0"
"15977","разрушило","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15978","разрушит","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0"
"15979","разрушитель","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15980","разрушить","Старый завет","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0"
"15981","разрушу","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0"
"15982","разрушь","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15983","разрушьте","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"15984","разрядам","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15985","разум","Старый завет","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"15986","разума","Старый завет","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0"
"15987","разуме","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15988","разумен","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15989","разумение","Старый завет","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"15990","разумением","Старый завет","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"15991","разумении","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15992","разумению","Старый завет","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"15993","разумения","Старый завет","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"15994","разумеются","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"15995","разумная","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15996","разумнее","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15997","разумно","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"15998","разумного","Старый завет","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0"
"15999","разумное","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"16000","разумном","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"16001","разумному","Старый завет","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"16002","разумною","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"16003","разумны","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"16004","разумные","Старый завет","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"16005","разумный","Старый завет","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0"
"16006","разумным","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"16007","разумными","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"16008","разумных","Старый завет","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"16009","разумом","Старый завет","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0"
"16010","разуму","Старый завет","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"16011","разыскивает","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"16012","разыскивали","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"16013","разыщи","Старый завет","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"16014","рай","Старый завет","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"16015","рам","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16016","рама","Старый завет","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"16017","раме","Старый завет","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"16018","рамою","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16019","раму","Старый завет","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"16020","рамы","Старый завет","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"16021","ран","Старый завет","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"16022","рана","Старый завет","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"16023","ранам","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16024","ранами","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16025","ранах","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16026","ране","Старый завет","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"16027","ранен","Старый завет","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"16028","ранена","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"16029","ранены","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"16030","раненые","Старый завет","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"16031","раненым","Старый завет","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
