"id","group","name","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"11543","ГЛАГОЛ","окончат","0","0","0","0","0","1","0","0"
"11544","СУЩЕСТВИТЕЛЬНОЕ","престолу","0","2","2","1","0","0","0","2"
"11545","ПРИЛАГАТЕЛЬНОЕ","мелкого","20","11","12","2","0","0","0","0"
"11546","ГЛАГОЛ","вступи","0","0","2","0","1","0","0","0"
"11547","СУЩЕСТВИТЕЛЬНОЕ","стороны","34","34","10","2","5","42","2","3"
"11548","СУЩЕСТВИТЕЛЬНОЕ","апостола","0","0","0","0","0","0","0","1"
"11549","ГЛАГОЛ","падите","0","0","0","0","1","3","1","1"
"11551","ГЛАГОЛ","метали","0","0","0","0","0","0","1","0"
"11552","ГЛАГОЛ","подослали","0","0","0","0","0","0","1","0"
"11553","ПРИЛАГАТЕЛЬНОЕ","найдена","0","0","1","0","0","1","0","1"
"11554","ГЛАГОЛ","ложится","0","0","0","2","0","0","0","0"
"11555","ГЛАГОЛ","победят","0","0","1","0","0","1","0","0"
"11556","ГЛАГОЛ","сбросит","0","0","1","0","0","0","0","0"
"11557","СУЩЕСТВИТЕЛЬНОЕ","окну","0","2","1","0","0","0","0","0"
"11558","ПРИЛАГАТЕЛЬНОЕ","обширный","0","1","0","0","1","0","0","0"
"11559","ГЛАГОЛ","ругаются","0","0","0","2","0","0","0","1"
"11560","СУЩЕСТВИТЕЛЬНОЕ","воспитатели","0","0","1","0","0","0","0","0"
"11561","ГЛАГОЛ","бросались","0","0","0","0","0","0","1","0"
"11562","СУЩЕСТВИТЕЛЬНОЕ","покоем","0","0","1","1","0","0","0","0"
"11563","СУЩЕСТВИТЕЛЬНОЕ","лоб","0","1","0","0","2","0","0","0"
"11564","ПРИЛАГАТЕЛЬНОЕ","безмерную","0","0","0","0","0","1","0","0"
"11565","СУЩЕСТВИТЕЛЬНОЕ","награды","0","0","0","1","1","0","4","1"
"11566","СУЩЕСТВИТЕЛЬНОЕ","краю","6","1","2","0","2","2","3","0"
"11567","СУЩЕСТВИТЕЛЬНОЕ","принятие","0","0","0","0","0","0","0","1"
"11568","СУЩЕСТВИТЕЛЬНОЕ","женщин","7","12","8","5","4","2","10","2"
"11569","СУЩЕСТВИТЕЛЬНОЕ","лжецом","0","0","0","1","0","0","0","0"
"11570","ГЛАГОЛ","торговали","0","0","0","0","0","7","0","0"
"11571","ГЛАГОЛ","прижмите","0","0","1","0","0","0","0","0"
"11572","ГЛАГОЛ","отправишься","0","0","0","0","0","0","0","1"
"11573","СУЩЕСТВИТЕЛЬНОЕ","младенцы","0","0","2","0","3","4","0","2"
"4403","ГЛАГОЛ","отведи","0","0","0","1","0","0","0","1"
"19135","СУЩЕСТВИТЕЛЬНОЕ","нашествия","0","0","0","0","0","1","0","0"
"11574","СУЩЕСТВИТЕЛЬНОЕ","утрату","0","0","0","0","1","0","0","0"
"11575","СУЩЕСТВИТЕЛЬНОЕ","равнинах","6","5","2","0","2","0","0","0"
"11576","СУЩЕСТВИТЕЛЬНОЕ","постель","7","6","5","3","1","2","11","0"
"11578","ПРИЛАГАТЕЛЬНОЕ","случившуюся","0","0","0","0","0","1","0","0"
"11579","СУЩЕСТВИТЕЛЬНОЕ","возвращения","0","1","0","0","4","3","1","0"
"11580","СУЩЕСТВИТЕЛЬНОЕ","помощницею","0","0","1","0","0","0","0","1"
"11581","ПРИЛАГАТЕЛЬНОЕ","почтенное","0","0","0","0","1","0","0","0"
"11582","СУЩЕСТВИТЕЛЬНОЕ","пощады","0","1","0","0","3","1","1","0"
"6460","ПРИЛАГАТЕЛЬНОЕ","виновны","2","2","2","0","0","0","0","0"
"11583","СУЩЕСТВИТЕЛЬНОЕ","уроженцы","0","0","2","0","0","0","0","0"
"11584","ПРИЛАГАТЕЛЬНОЕ","наказанным","0","0","0","0","0","1","0","0"
"11585","ГЛАГОЛ","догонит","0","0","0","0","0","1","0","0"
"11587","ГЛАГОЛ","одолевал","2","0","0","0","0","0","0","0"
"11589","ПРИЛАГАТЕЛЬНОЕ","кипящий","0","0","0","0","1","0","0","0"
"11590","СУЩЕСТВИТЕЛЬНОЕ","подошвы","1","2","2","0","1","0","0","0"
"11591","ГЛАГОЛ","соорудим","0","1","0","0","0","0","0","0"
"11593","ПРИЛАГАТЕЛЬНОЕ","боковых","0","0","0","0","0","7","0","0"
"11594","ПРИЛАГАТЕЛЬНОЕ","южный","0","3","0","1","1","6","1","2"
"11595","ГЛАГОЛ","поступили","4","7","2","0","3","4","6","1"
"11596","ПРИЛАГАТЕЛЬНОЕ","высшем","0","0","0","0","0","1","0","0"
"11597","СУЩЕСТВИТЕЛЬНОЕ","борозд","0","0","0","0","0","1","0","0"
"11598","ГЛАГОЛ","уговаривал","0","1","0","0","0","0","0","1"
"11599","СУЩЕСТВИТЕЛЬНОЕ","начальниках","0","0","1","0","0","0","0","0"
"11600","СУЩЕСТВИТЕЛЬНОЕ","корне","0","0","0","0","0","1","2","0"
"11601","СУЩЕСТВИТЕЛЬНОЕ","свиней","0","0","0","0","0","0","10","0"
"11602","СУЩЕСТВИТЕЛЬНОЕ","неизвестность","0","0","0","1","0","0","0","0"
"11603","ПРИЛАГАТЕЛЬНОЕ","чьих","2","0","0","0","0","0","0","0"
"11604","СУЩЕСТВИТЕЛЬНОЕ","девы","0","0","1","2","3","4","2","0"
"11606","ГЛАГОЛ","ссорьтесь","1","0","0","0","0","0","0","0"
"11607","ГЛАГОЛ","возврати","2","8","2","3","0","1","1","0"
"11608","СУЩЕСТВИТЕЛЬНОЕ","современники","0","0","1","0","0","0","0","0"
"11609","СУЩЕСТВИТЕЛЬНОЕ","облаками","0","0","0","1","0","2","0","1"
"11610","СУЩЕСТВИТЕЛЬНОЕ","моль","0","0","0","2","3","1","3","0"
"11611","СУЩЕСТВИТЕЛЬНОЕ","уверенность","0","0","1","0","0","0","0","2"
"11612","ГЛАГОЛ","выдержит","0","0","0","0","0","2","1","0"
"11613","СУЩЕСТВИТЕЛЬНОЕ","цветов","1","2","0","0","0","2","0","0"
"11614","СУЩЕСТВИТЕЛЬНОЕ","ступеней","0","1","5","0","1","4","0","0"
"11615","ПРИЛАГАТЕЛЬНОЕ","отсутствующему","0","0","0","1","0","0","0","0"
"11617","ПРИЛАГАТЕЛЬНОЕ","жгучий","0","0","0","0","1","1","0","0"
"11618","ПРИЛАГАТЕЛЬНОЕ","говоривших","0","0","1","0","0","0","0","0"
"11619","СУЩЕСТВИТЕЛЬНОЕ","влаги","0","0","1","0","0","0","1","0"
"11620","СУЩЕСТВИТЕЛЬНОЕ","записи","0","0","4","0","3","1","0","0"
"11621","ГЛАГОЛ","веди","2","5","1","3","3","2","0","0"
"11622","ПРИЛАГАТЕЛЬНОЕ","собранных","0","0","0","0","1","0","0","0"
"11623","СУЩЕСТВИТЕЛЬНОЕ","должность","1","0","0","0","0","0","0","0"
"11624","ПРИЛАГАТЕЛЬНОЕ","тихого","0","1","0","0","1","0","0","0"
"19136","СУЩЕСТВИТЕЛЬНОЕ","родина","0","0","0","0","0","2","0","0"
"11625","ГЛАГОЛ","повалился","0","0","0","0","0","1","0","0"
"11626","ГЛАГОЛ","разделили","0","5","0","0","0","5","2","0"
"11627","ГЛАГОЛ","выведет","2","0","0","1","0","2","1","0"
"11628","ПРИЛАГАТЕЛЬНОЕ","земном","0","0","0","1","0","1","1","2"
"11629","ПРИЛАГАТЕЛЬНОЕ","тяжким","0","3","0","0","1","2","0","0"
"11630","ГЛАГОЛ","посох","0","3","0","1","2","0","0","0"
"11631","СУЩЕСТВИТЕЛЬНОЕ","вознаграждение","0","0","0","1","0","0","0","0"
"11632","ПРИЛАГАТЕЛЬНОЕ","усталых","0","0","0","0","1","0","0","0"
"11633","ПРИЛАГАТЕЛЬНОЕ","свободные","0","0","0","0","1","1","0","2"
"11634","ГЛАГОЛ","заснут","0","0","0","1","1","0","0","0"
"11636","СУЩЕСТВИТЕЛЬНОЕ","гаем","1","5","0","0","0","0","0","0"
"11637","СУЩЕСТВИТЕЛЬНОЕ","приобретениям","0","0","0","1","0","0","0","0"
"11638","ГЛАГОЛ","отперла","0","0","0","1","0","0","0","0"
"11639","ГЛАГОЛ","остаюсь","1","0","0","0","0","0","0","0"
"11642","СУЩЕСТВИТЕЛЬНОЕ","образцом","0","0","0","0","0","0","0","2"
"11643","ГЛАГОЛ","расспрашивайте","0","0","1","0","0","0","0","0"
"11644","ГЛАГОЛ","наняли","0","1","2","0","0","1","0","0"
"11645","ГЛАГОЛ","имеют","0","1","1","4","1","6","11","15"
"11646","СУЩЕСТВИТЕЛЬНОЕ","праздниками","0","0","0","0","0","1","0","0"
"11647","ГЛАГОЛ","сложит","0","0","0","1","0","0","0","0"
"11648","СУЩЕСТВИТЕЛЬНОЕ","скала","0","4","1","2","1","1","0","0"
"11649","ПРИЛАГАТЕЛЬНОЕ","содержимые","0","0","0","0","0","0","0","1"
"11650","ГЛАГОЛ","написала","0","1","1","0","0","0","0","0"
"11651","ПРИЛАГАТЕЛЬНОЕ","видимы","0","0","0","0","0","1","0","1"
"11652","СУЩЕСТВИТЕЛЬНОЕ","парус","0","0","0","0","0","0","0","2"
"11653","СУЩЕСТВИТЕЛЬНОЕ","исследователи","0","0","0","0","1","0","0","0"
"11654","ПРИЛАГАТЕЛЬНОЕ","густою","0","0","0","1","0","0","0","0"
"11656","ГЛАГОЛ","опусти","0","1","2","0","0","0","0","0"
"11657","СУЩЕСТВИТЕЛЬНОЕ","защитник","0","1","0","6","2","0","0","0"
"11658","СУЩЕСТВИТЕЛЬНОЕ","пасха","3","0","5","0","0","1","4","1"
"11659","ГЛАГОЛ","оглянулась","1","0","0","0","0","0","0","0"
"11660","СУЩЕСТВИТЕЛЬНОЕ","рта","0","1","0","3","2","1","0","4"
"11662","ПРИЛАГАТЕЛЬНОЕ","обнажена","0","0","0","1","0","1","0","0"
"11664","СУЩЕСТВИТЕЛЬНОЕ","приговоре","0","0","0","1","1","0","0","0"
"11666","ГЛАГОЛ","стреляли","1","1","0","0","0","0","0","0"
"11667","СУЩЕСТВИТЕЛЬНОЕ","женихи","0","1","0","0","0","0","0","0"
"11668","ГЛАГОЛ","взирали","0","0","0","0","0","0","0","1"
"11669","ПРИЛАГАТЕЛЬНОЕ","дурно","0","0","0","1","1","0","0","0"
"11670","СУЩЕСТВИТЕЛЬНОЕ","разбойнику","0","0","0","0","1","0","0","0"
"11671","СУЩЕСТВИТЕЛЬНОЕ","пустоту","0","0","0","0","1","0","0","0"
"11673","ГЛАГОЛ","прожили","0","2","0","0","0","0","0","0"
"11674","ПРИЛАГАТЕЛЬНОЕ","знакомыми","0","0","0","0","0","0","1","0"
"11675","ПРИЛАГАТЕЛЬНОЕ","относящимися","0","0","0","0","0","0","0","1"
"11676","ПРИЛАГАТЕЛЬНОЕ","намерена","0","0","1","0","0","0","0","0"
"11678","СУЩЕСТВИТЕЛЬНОЕ","локтях","0","1","0","0","0","0","0","0"
"11679","СУЩЕСТВИТЕЛЬНОЕ","жезлов","2","0","0","0","0","0","0","0"
"11680","ПРИЛАГАТЕЛЬНОЕ","утренних","0","0","0","1","0","0","0","0"
"11681","СУЩЕСТВИТЕЛЬНОЕ","глубины","0","0","2","6","3","1","0","1"
"11682","ПРИЛАГАТЕЛЬНОЕ","праведный","1","0","1","6","4","6","4","7"
"11683","СУЩЕСТВИТЕЛЬНОЕ","молитву","0","6","15","13","8","11","2","1"
"11684","ПРИЛАГАТЕЛЬНОЕ","открытом","0","0","0","0","0","2","0","0"
"11685","ГЛАГОЛ","наслаждайтесь","0","0","0","0","0","1","0","0"
"11686","ПРИЛАГАТЕЛЬНОЕ","священного","4","1","1","0","1","7","0","0"
"11687","СУЩЕСТВИТЕЛЬНОЕ","умом","0","0","2","1","2","3","1","7"
"11688","СУЩЕСТВИТЕЛЬНОЕ","сторожу","0","2","0","0","0","0","0","0"
"11689","ГЛАГОЛ","блестят","0","0","0","0","0","1","0","0"
"11691","ПРИЛАГАТЕЛЬНОЕ","вольного","0","0","0","0","1","0","0","0"
"11692","ПРИЛАГАТЕЛЬНОЕ","новый","1","2","1","1","4","4","2","4"
"11694","СУЩЕСТВИТЕЛЬНОЕ","судом","0","3","2","4","2","5","2","4"
"11695","ГЛАГОЛ","знают","0","5","6","8","9","2","10","9"
"11696","СУЩЕСТВИТЕЛЬНОЕ","трубами","3","10","13","0","1","9","0","1"
"11697","СУЩЕСТВИТЕЛЬНОЕ","белке","0","0","1","0","0","0","0","0"
"11698","ПРИЛАГАТЕЛЬНОЕ","тесными","0","0","0","0","0","1","2","0"
"11699","СУЩЕСТВИТЕЛЬНОЕ","поля","18","22","12","4","11","9","6","1"
"11700","СУЩЕСТВИТЕЛЬНОЕ","женщина","18","46","8","4","4","2","35","1"
"11701","ПРИЛАГАТЕЛЬНОЕ","такую","0","0","2","0","3","2","3","7"
"11702","ГЛАГОЛ","усиливаются","0","0","0","0","1","0","0","0"
"11703","СУЩЕСТВИТЕЛЬНОЕ","превосходстве","0","0","0","0","0","0","0","1"
"11704","ГЛАГОЛ","показала","0","0","1","2","0","0","0","0"
"11705","ГЛАГОЛ","пересказал","7","6","4","0","3","0","0","0"
"11706","ГЛАГОЛ","хоронит","0","0","2","0","0","0","0","0"
"11707","СУЩЕСТВИТЕЛЬНОЕ","косяками","0","2","0","0","1","0","0","0"
"11708","СУЩЕСТВИТЕЛЬНОЕ","яблоня","0","0","0","1","0","1","0","0"
"11709","СУЩЕСТВИТЕЛЬНОЕ","образовании","0","0","0","1","0","0","0","0"
"11710","ПРИЛАГАТЕЛЬНОЕ","повинным","0","0","0","0","0","0","1","0"
"11711","ПРИЛАГАТЕЛЬНОЕ","опасно","0","0","0","0","0","0","0","1"
"11712","ПРИЛАГАТЕЛЬНОЕ","быстрого","0","0","0","1","0","0","0","0"
"11713","ПРИЛАГАТЕЛЬНОЕ","красиво","0","0","0","1","0","0","0","0"
"11714","СУЩЕСТВИТЕЛЬНОЕ","рыбою","0","0","0","0","0","1","1","0"
"11715","СУЩЕСТВИТЕЛЬНОЕ","разделе","0","1","0","0","1","0","0","0"
"11716","ГЛАГОЛ","растянулись","0","0","1","0","0","0","0","0"
"11717","СУЩЕСТВИТЕЛЬНОЕ","корни","0","0","2","1","2","3","0","0"
"11718","ПРИЛАГАТЕЛЬНОЕ","неведомы","0","0","0","1","0","0","0","0"
"11719","ГЛАГОЛ","сопровождаешь","1","0","0","0","0","0","0","0"
"11721","ГЛАГОЛ","вступай","2","4","0","2","0","0","0","0"
"11722","ГЛАГОЛ","прекращались","0","0","0","0","0","0","1","0"
"11723","СУЩЕСТВИТЕЛЬНОЕ","изыскания","0","0","0","0","0","0","0","1"
"11724","ПРИЛАГАТЕЛЬНОЕ","подобное","3","1","1","0","4","1","3","3"
"11725","СУЩЕСТВИТЕЛЬНОЕ","святынь","6","0","1","0","0","3","0","0"
"11727","СУЩЕСТВИТЕЛЬНОЕ","владыки","3","2","0","1","1","3","0","1"
"19137","СУЩЕСТВИТЕЛЬНОЕ","походы","0","1","0","0","0","0","0","0"
"11728","ГЛАГОЛ","приложи","0","0","0","3","0","0","0","0"
"11729","СУЩЕСТВИТЕЛЬНОЕ","жара","1","0","0","3","1","0","0","1"
"11730","ПРИЛАГАТЕЛЬНОЕ","обещанные","0","0","0","0","1","0","1","0"
"11731","ПРИЛАГАТЕЛЬНОЕ","идущим","0","0","1","0","0","0","1","0"
"11732","СУЩЕСТВИТЕЛЬНОЕ","советника","0","1","0","0","4","1","0","0"
"11733","ПРИЛАГАТЕЛЬНОЕ","никакие","0","0","0","1","0","1","0","0"
"11734","ПРИЛАГАТЕЛЬНОЕ","ревностен","0","0","0","0","0","0","0","1"
"11735","ПРИЛАГАТЕЛЬНОЕ","полезным","0","0","1","0","0","0","0","0"
"11736","ГЛАГОЛ","расцвело","0","0","0","0","1","0","0","0"
"11737","ПРИЛАГАТЕЛЬНОЕ","верно","3","11","11","6","8","4","2","9"
"13633","СУЩЕСТВИТЕЛЬНОЕ","червей","1","0","1","0","0","2","0","0"
"11738","СУЩЕСТВИТЕЛЬНОЕ","пирах","0","0","0","1","0","0","0","0"
"11739","ПРИЛАГАТЕЛЬНОЕ","западной","2","5","3","0","0","4","0","0"
"11740","СУЩЕСТВИТЕЛЬНОЕ","властителей","0","0","0","2","1","1","0","0"
"11742","СУЩЕСТВИТЕЛЬНОЕ","покаянием","0","0","0","0","0","0","0","1"
"11743","СУЩЕСТВИТЕЛЬНОЕ","поворотов","0","0","0","1","0","0","0","0"
"11744","СУЩЕСТВИТЕЛЬНОЕ","реку","4","4","2","1","4","3","1","4"
"11745","ГЛАГОЛ","сажают","0","0","0","0","0","1","0","0"
"11746","ГЛАГОЛ","одолела","0","1","0","0","0","0","0","0"
"11747","ГЛАГОЛ","перестаньте","0","0","1","0","3","1","1","0"
"11748","СУЩЕСТВИТЕЛЬНОЕ","долг","0","1","1","1","0","2","2","0"
"11749","ПРИЛАГАТЕЛЬНОЕ","северным","0","0","0","0","0","2","0","0"
"11750","СУЩЕСТВИТЕЛЬНОЕ","всадник","1","0","1","0","0","2","0","3"
"11751","СУЩЕСТВИТЕЛЬНОЕ","руках","19","12","11","6","15","10","4","1"
"11752","СУЩЕСТВИТЕЛЬНОЕ","ангелам","0","0","0","1","0","0","4","6"
"11753","ГЛАГОЛ","доставил","0","1","0","0","0","1","0","1"
"11755","ГЛАГОЛ","видывал","1","0","0","0","0","0","0","0"
"11757","ПРИЛАГАТЕЛЬНОЕ","созданное","0","0","0","0","0","1","0","0"
"11758","ПРИЛАГАТЕЛЬНОЕ","получаемо","0","1","0","0","0","0","0","0"
"11760","ГЛАГОЛ","окажешь","1","0","0","0","0","0","0","0"
"11761","СУЩЕСТВИТЕЛЬНОЕ","уме","1","0","1","0","3","1","3","0"
"9121","СУЩЕСТВИТЕЛЬНОЕ","лезвия","0","0","0","0","1","0","0","0"
"9122","СУЩЕСТВИТЕЛЬНОЕ","борозды","0","0","0","3","1","0","0","0"
"9123","ГЛАГОЛ","благословишь","2","0","1","0","0","0","0","0"
"9124","СУЩЕСТВИТЕЛЬНОЕ","расположением","0","0","0","0","0","0","0","1"
"9125","ГЛАГОЛ","женишься","0","0","0","0","0","0","0","1"
"9126","СУЩЕСТВИТЕЛЬНОЕ","собранию","1","1","4","0","1","0","1","0"
"9127","ГЛАГОЛ","плакали","6","11","4","2","1","5","4","0"
"9128","ГЛАГОЛ","беспокой","0","0","0","0","0","0","1","0"
"9129","СУЩЕСТВИТЕЛЬНОЕ","престола","0","3","2","5","4","3","0","14"
"9131","ГЛАГОЛ","известит","0","1","0","0","0","0","0","1"
"9132","ГЛАГОЛ","исполняй","1","7","0","0","0","1","1","1"
"9134","СУЩЕСТВИТЕЛЬНОЕ","знамению","0","1","0","0","0","0","0","0"
"9135","ПРИЛАГАТЕЛЬНОЕ","худшими","0","0","0","0","0","1","0","0"
"9136","СУЩЕСТВИТЕЛЬНОЕ","морозом","0","0","0","1","0","0","0","0"
"9137","ПРИЛАГАТЕЛЬНОЕ","влажный","0","0","0","0","0","1","0","0"
"9138","ПРИЛАГАТЕЛЬНОЕ","необычного","0","0","0","0","0","1","0","0"
"9139","СУЩЕСТВИТЕЛЬНОЕ","крике","0","0","0","0","1","0","0","0"
"19395","ГЛАГОЛ","дали","3","21","27","2","1","6","13","1"
"9140","ПРИЛАГАТЕЛЬНОЕ","текущая","0","2","0","0","0","0","0","0"
"9141","ГЛАГОЛ","угнетаете","0","0","0","0","1","0","0","0"
"9142","СУЩЕСТВИТЕЛЬНОЕ","камня","3","11","2","3","7","2","5","1"
"9143","СУЩЕСТВИТЕЛЬНОЕ","сны","6","0","0","0","0","5","2","0"
"9144","СУЩЕСТВИТЕЛЬНОЕ","гордыню","0","0","2","0","1","0","0","0"
"9145","СУЩЕСТВИТЕЛЬНОЕ","мина","0","0","0","0","0","0","3","0"
"9146","СУЩЕСТВИТЕЛЬНОЕ","ванны","0","0","1","0","0","0","0","0"
"9147","СУЩЕСТВИТЕЛЬНОЕ","снов","1","0","0","0","3","0","0","0"
"9148","СУЩЕСТВИТЕЛЬНОЕ","стихии","0","0","0","1","0","0","0","2"
"9149","СУЩЕСТВИТЕЛЬНОЕ","стыде","0","0","1","2","7","0","0","3"
"9150","ГЛАГОЛ","нашей","4","3","3","5","7","6","1","9"
"9151","СУЩЕСТВИТЕЛЬНОЕ","наречие","1","0","0","0","0","0","2","0"
"9152","СУЩЕСТВИТЕЛЬНОЕ","службу","10","0","9","1","1","1","1","0"
"9153","ГЛАГОЛ","перестанет","1","0","0","0","5","1","1","0"
"9154","ПРИЛАГАТЕЛЬНОЕ","похоже","0","0","0","0","1","0","0","0"
"9155","ПРИЛАГАТЕЛЬНОЕ","мягкий","0","0","0","1","0","0","0","0"
"9156","ГЛАГОЛ","прикоснулся","0","1","0","0","0","3","10","0"
"9157","ГЛАГОЛ","установим","0","0","0","1","0","0","0","0"
"9158","ГЛАГОЛ","успокаивал","1","0","0","1","0","0","0","0"
"9159","ГЛАГОЛ","строил","0","6","4","1","0","1","0","1"
"9160","ГЛАГОЛ","вылей","4","1","1","0","0","0","0","0"
"9161","ГЛАГОЛ","веселятся","0","0","2","7","1","0","0","0"
"9162","СУЩЕСТВИТЕЛЬНОЕ","ягоды","1","2","0","1","3","1","0","2"
"9163","СУЩЕСТВИТЕЛЬНОЕ","начальниками","2","2","6","0","0","2","2","0"
"9164","ГЛАГОЛ","кормила","1","1","0","0","0","0","0","0"
"9165","ПРИЛАГАТЕЛЬНОЕ","великим","5","11","11","5","10","20","6","9"
"9166","СУЩЕСТВИТЕЛЬНОЕ","ягоду","0","0","1","0","0","2","0","0"
"9167","ГЛАГОЛ","сею","1","6","2","1","0","1","0","2"
"9170","СУЩЕСТВИТЕЛЬНОЕ","выпей","0","0","0","0","0","0","1","0"
"9171","ПРИЛАГАТЕЛЬНОЕ","доблестный","0","0","0","0","0","1","0","0"
"9174","ГЛАГОЛ","забил","0","0","0","0","0","0","1","0"
"9175","ГЛАГОЛ","повинуюсь","0","0","0","0","0","1","0","0"
"9176","СУЩЕСТВИТЕЛЬНОЕ","царство","4","29","26","6","6","41","45","10"
"9178","ПРИЛАГАТЕЛЬНОЕ","местных","0","0","0","0","0","1","0","0"
"9179","ПРИЛАГАТЕЛЬНОЕ","кончено","0","0","1","0","0","0","1","0"
"9180","СУЩЕСТВИТЕЛЬНОЕ","источнику","5","1","0","0","0","0","0","0"
"9182","СУЩЕСТВИТЕЛЬНОЕ","поприща","0","0","0","0","0","0","1","0"
"9183","СУЩЕСТВИТЕЛЬНОЕ","столба","1","4","2","0","1","1","0","0"
"9184","ГЛАГОЛ","устрою","1","3","0","1","5","2","0","1"
"9185","СУЩЕСТВИТЕЛЬНОЕ","благодетеля","0","0","0","0","0","2","0","1"
"9186","ПРИЛАГАТЕЛЬНОЕ","умно","0","0","0","1","0","0","0","0"
"9187","ГЛАГОЛ","возвратится","3","10","6","6","15","11","2","0"
"9189","ГЛАГОЛ","продал","4","1","0","1","2","1","1","0"
"9190","ГЛАГОЛ","ответил","0","0","1","0","2","3","0","0"
"9191","ПРИЛАГАТЕЛЬНОЕ","прошедших","0","0","0","0","0","0","1","0"
"9192","СУЩЕСТВИТЕЛЬНОЕ","ловля","0","0","0","0","1","0","0","0"
"9193","ГЛАГОЛ","покрывал","10","0","0","0","1","1","0","0"
"9194","СУЩЕСТВИТЕЛЬНОЕ","пиршестве","0","0","1","0","0","0","0","0"
"9196","СУЩЕСТВИТЕЛЬНОЕ","священниках","0","0","3","0","0","0","0","0"
"9197","СУЩЕСТВИТЕЛЬНОЕ","призрака","0","0","0","1","0","0","0","0"
"9198","СУЩЕСТВИТЕЛЬНОЕ","заветов","0","0","0","0","0","1","0","1"
"9199","ГЛАГОЛ","спасает","0","2","2","5","6","1","0","1"
"9200","ПРИЛАГАТЕЛЬНОЕ","всяких","0","1","5","0","3","2","1","2"
"9201","СУЩЕСТВИТЕЛЬНОЕ","венками","0","0","2","0","0","0","0","0"
"9202","ГЛАГОЛ","покупайте","1","1","0","0","1","0","0","0"
"9203","ГЛАГОЛ","привели","5","12","12","0","2","5","20","0"
"9204","СУЩЕСТВИТЕЛЬНОЕ","носилках","0","0","0","0","1","1","0","0"
"9205","СУЩЕСТВИТЕЛЬНОЕ","борьбы","0","0","0","0","1","0","0","0"
"9206","СУЩЕСТВИТЕЛЬНОЕ","кольцами","2","0","0","0","0","0","0","0"
"9207","ГЛАГОЛ","послушайтесь","0","0","0","0","1","0","0","0"
"9208","ГЛАГОЛ","рвал","0","0","3","0","0","0","0","0"
"9209","СУЩЕСТВИТЕЛЬНОЕ","рабства","4","8","0","0","3","2","0","3"
"9210","СУЩЕСТВИТЕЛЬНОЕ","преемники","0","0","0","0","1","0","0","0"
"9211","СУЩЕСТВИТЕЛЬНОЕ","мать","13","23","16","11","16","21","20","3"
"9212","СУЩЕСТВИТЕЛЬНОЕ","тыла","0","0","1","0","0","2","0","0"
"9213","ПРИЛАГАТЕЛЬНОЕ","исполненных","0","0","0","0","0","0","1","1"
"9214","ПРИЛАГАТЕЛЬНОЕ","левую","7","4","7","1","1","2","9","1"
"9215","СУЩЕСТВИТЕЛЬНОЕ","выгод","0","1","0","0","0","0","0","0"
"9216","СУЩЕСТВИТЕЛЬНОЕ","персям","0","0","0","0","0","0","0","2"
"9217","СУЩЕСТВИТЕЛЬНОЕ","осла","8","20","1","2","2","0","9","0"
"9218","ГЛАГОЛ","вбежал","0","1","0","0","0","0","1","0"
"9219","ГЛАГОЛ","ушла","0","2","0","0","0","0","0","0"
"9220","ПРИЛАГАТЕЛЬНОЕ","полезному","0","0","0","0","1","0","0","0"
"9221","ПРИЛАГАТЕЛЬНОЕ","конного","0","0","0","0","0","0","0","1"
"9222","ГЛАГОЛ","помилую","1","0","0","0","10","6","0","1"
"9223","ГЛАГОЛ","вытряхнул","0","0","1","0","0","0","0","0"
"9224","СУЩЕСТВИТЕЛЬНОЕ","ходу","0","0","0","1","0","1","0","0"
"9225","ГЛАГОЛ","выставлю","0","0","0","0","1","1","0","0"
"9226","ПРИЛАГАТЕЛЬНОЕ","враждебных","0","0","0","0","1","0","0","0"
"9227","ГЛАГОЛ","передаст","0","0","1","0","0","0","0","0"
"9228","ПРИЛАГАТЕЛЬНОЕ","беспечных","0","0","0","0","0","1","0","0"
"9229","ГЛАГОЛ","позволят","0","0","0","0","0","0","0","1"
"9230","ГЛАГОЛ","охраняешь","0","0","0","1","0","0","0","0"
"9231","ПРИЛАГАТЕЛЬНОЕ","служебному","0","0","1","0","0","0","0","0"
"9232","СУЩЕСТВИТЕЛЬНОЕ","семействам","32","2","1","0","0","0","0","0"
"9233","СУЩЕСТВИТЕЛЬНОЕ","правитель","0","0","4","2","3","1","5","5"
"9235","ГЛАГОЛ","сообщаешься","0","0","0","1","0","0","0","0"
"9236","ПРИЛАГАТЕЛЬНОЕ","почтенного","0","0","0","0","0","1","0","0"
"9237","ПРИЛАГАТЕЛЬНОЕ","преданный","0","0","0","0","2","0","0","1"
"9238","СУЩЕСТВИТЕЛЬНОЕ","чужеземцы","0","0","0","0","1","1","1","0"
"9239","СУЩЕСТВИТЕЛЬНОЕ","ветвях","2","1","0","2","1","2","2","0"
"9240","ГЛАГОЛ","обвинит","0","0","0","1","0","0","1","0"
"19138","ГЛАГОЛ","изменишь","0","0","0","1","0","0","0","0"
"9241","СУЩЕСТВИТЕЛЬНОЕ","николая","0","0","0","0","0","0","1","0"
"9242","ГЛАГОЛ","повторяй","0","0","0","0","2","0","0","0"
"9243","СУЩЕСТВИТЕЛЬНОЕ","видения","2","1","0","0","8","18","4","0"
